DateAndTime,Millitm, SensingTime ,TagIndex,Val,Status,LeadTime, LeadTime_Epoch ,LeadTimeGap
2023-01-16 11:22:17,776," 1,673,868,137 ",25,1.60800004, ,2023-01-16 11:37:41," 1,673,869,061 ", 924 
2023-01-16 11:22:18,226," 1,673,868,138 ",25,1.607499957, ,2023-01-16 11:37:42," 1,673,869,062 ", 924 
2023-01-16 11:22:25,394," 1,673,868,145 ",25,1.607750058, ,2023-01-16 11:37:49," 1,673,869,069 ", 924 
2023-01-16 11:22:25,864," 1,673,868,145 ",25,1.607750058, ,2023-01-16 11:37:49," 1,673,869,069 ", 924 
2023-01-16 11:22:26,326," 1,673,868,146 ",25,1.605499983, ,2023-01-16 11:37:50," 1,673,869,070 ", 924 
2023-01-16 11:22:33,403," 1,673,868,153 ",25,1.606250048, ,2023-01-16 11:37:57," 1,673,869,077 ", 924 
2023-01-16 11:22:33,914," 1,673,868,153 ",25,1.606250048, ,2023-01-16 11:37:57," 1,673,869,077 ", 924 
2023-01-16 11:22:34,369," 1,673,868,154 ",25,1.606750011, ,2023-01-16 11:37:58," 1,673,869,078 ", 924 
2023-01-16 11:22:41,533," 1,673,868,161 ",25,1.604500055, ,2023-01-16 11:38:05," 1,673,869,085 ", 924 
2023-01-16 11:22:42,55," 1,673,868,162 ",25,1.60374999, ,2023-01-16 11:38:06," 1,673,869,086 ", 924 
2023-01-16 11:22:42,714," 1,673,868,162 ",25,1.60374999, ,2023-01-16 11:38:06," 1,673,869,086 ", 924 
2023-01-16 11:22:50,39," 1,673,868,170 ",25,1.60374999, ,2023-01-16 11:38:14," 1,673,869,094 ", 924 
2023-01-16 11:22:57,546," 1,673,868,177 ",25,1.601999998, ,2023-01-16 11:38:21," 1,673,869,101 ", 924 
2023-01-16 11:22:58,88," 1,673,868,178 ",25,1.601250052, ,2023-01-16 11:38:22," 1,673,869,102 ", 924 
2023-01-16 11:22:59,431," 1,673,868,179 ",25,1.601500034, ,2023-01-16 11:38:23," 1,673,869,103 ", 924 
2023-01-16 11:23:06,431," 1,673,868,186 ",25,1.601500034, ,2023-01-16 11:38:30," 1,673,869,110 ", 924 
2023-01-16 11:23:07,1," 1,673,868,187 ",25,1.601500034, ,2023-01-16 11:38:31," 1,673,869,111 ", 924 
2023-01-16 11:23:14,170," 1,673,868,194 ",25,1.601750016, ,2023-01-16 11:38:38," 1,673,869,118 ", 924 
2023-01-16 11:23:14,671," 1,673,868,194 ",25,1.601750016, ,2023-01-16 11:38:38," 1,673,869,118 ", 924 
2023-01-16 11:23:15,101," 1,673,868,195 ",25,1.600499988, ,2023-01-16 11:38:39," 1,673,869,119 ", 924 
2023-01-16 11:23:22,202," 1,673,868,202 ",25,1.599750042, ,2023-01-16 11:38:46," 1,673,869,126 ", 924 
2023-01-16 11:23:22,700," 1,673,868,202 ",25,1.599750042, ,2023-01-16 11:38:46," 1,673,869,126 ", 924 
2023-01-16 11:23:29,962," 1,673,868,209 ",25,1.601500034, ,2023-01-16 11:38:53," 1,673,869,133 ", 924 
2023-01-16 11:23:30,431," 1,673,868,210 ",25,1.601250052, ,2023-01-16 11:38:54," 1,673,869,134 ", 924 
2023-01-16 11:23:37,818," 1,673,868,217 ",25,1.604500055, ,2023-01-16 11:39:01," 1,673,869,141 ", 924 
2023-01-16 11:23:38,319," 1,673,868,218 ",25,1.60650003, ,2023-01-16 11:39:02," 1,673,869,142 ", 924 
2023-01-16 11:23:45,761," 1,673,868,225 ",25,1.60374999, ,2023-01-16 11:39:09," 1,673,869,149 ", 924 
2023-01-16 11:23:46,281," 1,673,868,226 ",25,1.602749944, ,2023-01-16 11:39:10," 1,673,869,150 ", 924 
2023-01-16 11:23:53,581," 1,673,868,233 ",25,1.59800005, ,2023-01-16 11:39:17," 1,673,869,157 ", 924 
2023-01-16 11:23:54,115," 1,673,868,234 ",25,1.59800005, ,2023-01-16 11:39:18," 1,673,869,158 ", 924 
2023-01-16 11:24:01,421," 1,673,868,241 ",25,1.603500009, ,2023-01-16 11:39:25," 1,673,869,165 ", 924 
2023-01-16 11:24:01,921," 1,673,868,241 ",25,1.603500009, ,2023-01-16 11:39:25," 1,673,869,165 ", 924 
2023-01-16 11:24:02,432," 1,673,868,242 ",25,1.605000019, ,2023-01-16 11:39:26," 1,673,869,166 ", 924 
2023-01-16 11:24:09,536," 1,673,868,249 ",25,1.600250006, ,2023-01-16 11:39:33," 1,673,869,173 ", 924 
2023-01-16 11:24:10,72," 1,673,868,250 ",25,1.600250006, ,2023-01-16 11:39:34," 1,673,869,174 ", 924 
2023-01-16 11:24:12,86," 1,673,868,252 ",25,1.595999956, ,2023-01-16 11:39:36," 1,673,869,176 ", 924 
2023-01-16 11:24:19,60," 1,673,868,259 ",25,1.595000029, ,2023-01-16 11:39:43," 1,673,869,183 ", 924 
2023-01-16 11:24:19,511," 1,673,868,259 ",25,1.595000029, ,2023-01-16 11:39:43," 1,673,869,183 ", 924 
2023-01-16 11:24:20,10," 1,673,868,260 ",25,1.595000029, ,2023-01-16 11:39:44," 1,673,869,184 ", 924 
2023-01-16 11:24:27,206," 1,673,868,267 ",25,1.595499992, ,2023-01-16 11:39:51," 1,673,869,191 ", 924 
2023-01-16 11:24:27,679," 1,673,868,267 ",25,1.595499992, ,2023-01-16 11:39:51," 1,673,869,191 ", 924 
2023-01-16 11:24:34,928," 1,673,868,274 ",25,1.598250031, ,2023-01-16 11:39:58," 1,673,869,198 ", 924 
2023-01-16 11:24:35,468," 1,673,868,275 ",25,1.598500013, ,2023-01-16 11:39:59," 1,673,869,199 ", 924 
2023-01-16 11:24:35,999," 1,673,868,275 ",25,1.598500013, ,2023-01-16 11:39:59," 1,673,869,199 ", 924 
2023-01-16 11:24:43,93," 1,673,868,283 ",25,1.597000003, ,2023-01-16 11:40:07," 1,673,869,207 ", 924 
2023-01-16 11:24:43,737," 1,673,868,283 ",25,1.597000003, ,2023-01-16 11:40:07," 1,673,869,207 ", 924 
2023-01-16 11:24:51,87," 1,673,868,291 ",25,1.592499971, ,2023-01-16 11:40:15," 1,673,869,215 ", 924 
2023-01-16 11:24:51,635," 1,673,868,291 ",25,1.59375, ,2023-01-16 11:40:15," 1,673,869,215 ", 924 
2023-01-16 11:24:58,959," 1,673,868,298 ",25,1.595749974, ,2023-01-16 11:40:22," 1,673,869,222 ", 924 
2023-01-16 11:25:06,404," 1,673,868,306 ",25,1.59800005, ,2023-01-16 11:40:30," 1,673,869,230 ", 924 
2023-01-16 11:25:06,976," 1,673,868,306 ",25,1.59800005, ,2023-01-16 11:40:30," 1,673,869,230 ", 924 
2023-01-16 11:25:08,931," 1,673,868,308 ",25,1.597000003, ,2023-01-16 11:40:32," 1,673,869,232 ", 924 
2023-01-16 11:25:15,805," 1,673,868,315 ",25,1.600000024, ,2023-01-16 11:40:39," 1,673,869,239 ", 924 
2023-01-16 11:25:16,272," 1,673,868,316 ",25,1.601500034, ,2023-01-16 11:40:40," 1,673,869,240 ", 924 
2023-01-16 11:25:16,843," 1,673,868,316 ",25,1.601500034, ,2023-01-16 11:40:40," 1,673,869,240 ", 924 
2023-01-16 11:25:23,986," 1,673,868,323 ",25,1.598749995, ,2023-01-16 11:40:47," 1,673,869,247 ", 924 
2023-01-16 11:25:31,439," 1,673,868,331 ",25,1.601250052, ,2023-01-16 11:40:55," 1,673,869,255 ", 924 
2023-01-16 11:25:31,917," 1,673,868,331 ",25,1.601250052, ,2023-01-16 11:40:55," 1,673,869,255 ", 924 
2023-01-16 11:25:32,347," 1,673,868,332 ",25,1.601500034, ,2023-01-16 11:40:56," 1,673,869,256 ", 924 
2023-01-16 11:25:39,583," 1,673,868,339 ",25,1.598999977, ,2023-01-16 11:41:03," 1,673,869,263 ", 924 
2023-01-16 11:25:40,59," 1,673,868,340 ",25,1.598999977, ,2023-01-16 11:41:04," 1,673,869,264 ", 924 
2023-01-16 11:25:40,534," 1,673,868,340 ",25,1.601750016, ,2023-01-16 11:41:04," 1,673,869,264 ", 924 
2023-01-16 11:25:47,744," 1,673,868,347 ",25,1.598250031, ,2023-01-16 11:41:11," 1,673,869,271 ", 924 
2023-01-16 11:25:48,250," 1,673,868,348 ",25,1.598250031, ,2023-01-16 11:41:12," 1,673,869,272 ", 924 
2023-01-16 11:25:48,751," 1,673,868,348 ",25,1.598250031, ,2023-01-16 11:41:12," 1,673,869,272 ", 924 
2023-01-16 11:25:55,997," 1,673,868,355 ",25,1.597749949, ,2023-01-16 11:41:19," 1,673,869,279 ", 924 
2023-01-16 11:25:56,527," 1,673,868,356 ",25,1.598749995, ,2023-01-16 11:41:20," 1,673,869,280 ", 924 
2023-01-16 11:26:03,603," 1,673,868,363 ",25,1.595749974, ,2023-01-16 11:41:27," 1,673,869,287 ", 924 
2023-01-16 11:26:04,131," 1,673,868,364 ",25,1.597000003, ,2023-01-16 11:41:28," 1,673,869,288 ", 924 
2023-01-16 11:26:04,573," 1,673,868,364 ",25,1.597000003, ,2023-01-16 11:41:28," 1,673,869,288 ", 924 
2023-01-16 11:26:11,786," 1,673,868,371 ",25,1.600499988, ,2023-01-16 11:41:35," 1,673,869,295 ", 924 
2023-01-16 11:26:12,347," 1,673,868,372 ",25,1.598999977, ,2023-01-16 11:41:36," 1,673,869,296 ", 924 
2023-01-16 11:26:19,553," 1,673,868,379 ",25,1.595999956, ,2023-01-16 11:41:43," 1,673,869,303 ", 924 
2023-01-16 11:26:20,20," 1,673,868,380 ",25,1.595999956, ,2023-01-16 11:41:44," 1,673,869,304 ", 924 
2023-01-16 11:26:27,130," 1,673,868,387 ",25,1.601500034, ,2023-01-16 11:41:51," 1,673,869,311 ", 924 
2023-01-16 11:26:27,604," 1,673,868,387 ",25,1.601500034, ,2023-01-16 11:41:51," 1,673,869,311 ", 924 
2023-01-16 11:26:28,242," 1,673,868,388 ",25,1.603500009, ,2023-01-16 11:41:52," 1,673,869,312 ", 924 
2023-01-16 11:26:35,265," 1,673,868,395 ",25,1.600250006, ,2023-01-16 11:41:59," 1,673,869,319 ", 924 
2023-01-16 11:26:35,760," 1,673,868,395 ",25,1.600250006, ,2023-01-16 11:41:59," 1,673,869,319 ", 924 
2023-01-16 11:26:43,119," 1,673,868,403 ",25,1.602499962, ,2023-01-16 11:42:07," 1,673,869,327 ", 924 
2023-01-16 11:26:43,640," 1,673,868,403 ",25,1.60374999, ,2023-01-16 11:42:07," 1,673,869,327 ", 924 
2023-01-16 11:26:50,876," 1,673,868,410 ",25,1.600000024, ,2023-01-16 11:42:14," 1,673,869,334 ", 924 
2023-01-16 11:26:51,394," 1,673,868,411 ",25,1.601250052, ,2023-01-16 11:42:15," 1,673,869,335 ", 924 
2023-01-16 11:26:53,380," 1,673,868,413 ",25,1.601750016, ,2023-01-16 11:42:17," 1,673,869,337 ", 924 
2023-01-16 11:26:59,989," 1,673,868,419 ",25,1.600000024, ,2023-01-16 11:42:23," 1,673,869,343 ", 924 
2023-01-16 11:27:00,466," 1,673,868,420 ",25,1.599750042, ,2023-01-16 11:42:24," 1,673,869,344 ", 924 
2023-01-16 11:27:07,679," 1,673,868,427 ",25,1.603000045, ,2023-01-16 11:42:31," 1,673,869,351 ", 924 
2023-01-16 11:27:08,248," 1,673,868,428 ",25,1.602749944, ,2023-01-16 11:42:32," 1,673,869,352 ", 924 
2023-01-16 11:27:08,705," 1,673,868,428 ",25,1.602749944, ,2023-01-16 11:42:32," 1,673,869,352 ", 924 
2023-01-16 11:27:15,904," 1,673,868,435 ",25,1.602749944, ,2023-01-16 11:42:39," 1,673,869,359 ", 924 
2023-01-16 11:27:16,397," 1,673,868,436 ",25,1.602749944, ,2023-01-16 11:42:40," 1,673,869,360 ", 924 
2023-01-16 11:27:23,672," 1,673,868,443 ",25,1.596500039, ,2023-01-16 11:42:47," 1,673,869,367 ", 924 
2023-01-16 11:27:24,170," 1,673,868,444 ",25,1.594750047, ,2023-01-16 11:42:48," 1,673,869,368 ", 924 
2023-01-16 11:27:31,545," 1,673,868,451 ",25,1.599499941, ,2023-01-16 11:42:55," 1,673,869,375 ", 924 
2023-01-16 11:27:32,56," 1,673,868,452 ",25,1.599499941, ,2023-01-16 11:42:56," 1,673,869,376 ", 924 
2023-01-16 11:27:33,243," 1,673,868,453 ",25,1.596750021, ,2023-01-16 11:42:57," 1,673,869,377 ", 924 
2023-01-16 11:27:40,221," 1,673,868,460 ",25,1.594499946, ,2023-01-16 11:43:04," 1,673,869,384 ", 924 
2023-01-16 11:27:40,681," 1,673,868,460 ",25,1.594499946, ,2023-01-16 11:43:04," 1,673,869,384 ", 924 
2023-01-16 11:27:48,119," 1,673,868,468 ",25,1.602499962, ,2023-01-16 11:43:12," 1,673,869,392 ", 924 
2023-01-16 11:27:48,648," 1,673,868,468 ",25,1.602499962, ,2023-01-16 11:43:12," 1,673,869,392 ", 924 
2023-01-16 11:27:55,986," 1,673,868,475 ",25,1.602499962, ,2023-01-16 11:43:19," 1,673,869,399 ", 924 
2023-01-16 11:27:56,515," 1,673,868,476 ",25,1.600749969, ,2023-01-16 11:43:20," 1,673,869,400 ", 924 
2023-01-16 11:28:03,903," 1,673,868,483 ",25,1.600000024, ,2023-01-16 11:43:27," 1,673,869,407 ", 924 
2023-01-16 11:28:04,421," 1,673,868,484 ",25,1.599249959, ,2023-01-16 11:43:28," 1,673,869,408 ", 924 
2023-01-16 11:28:11,762," 1,673,868,491 ",25,1.598999977, ,2023-01-16 11:43:35," 1,673,869,415 ", 924 
2023-01-16 11:28:12,329," 1,673,868,492 ",25,1.598500013, ,2023-01-16 11:43:36," 1,673,869,416 ", 924 
2023-01-16 11:28:19,532," 1,673,868,499 ",25,1.603250027, ,2023-01-16 11:43:43," 1,673,869,423 ", 924 
2023-01-16 11:28:20,1," 1,673,868,500 ",25,1.603250027, ,2023-01-16 11:43:44," 1,673,869,424 ", 924 
2023-01-16 11:28:27,321," 1,673,868,507 ",25,1.603000045, ,2023-01-16 11:43:51," 1,673,869,431 ", 924 
2023-01-16 11:28:27,776," 1,673,868,507 ",25,1.603000045, ,2023-01-16 11:43:51," 1,673,869,431 ", 924 
2023-01-16 11:28:28,383," 1,673,868,508 ",25,1.602499962, ,2023-01-16 11:43:52," 1,673,869,432 ", 924 
2023-01-16 11:28:43,187," 1,673,868,523 ",25,1.601999998, ,2023-01-16 11:44:07," 1,673,869,447 ", 924 
2023-01-16 11:28:43,702," 1,673,868,523 ",25,1.601999998, ,2023-01-16 11:44:07," 1,673,869,447 ", 924 
2023-01-16 11:28:51,246," 1,673,868,531 ",25,1.600749969, ,2023-01-16 11:44:15," 1,673,869,455 ", 924 
2023-01-16 11:28:51,987," 1,673,868,531 ",25,1.600749969, ,2023-01-16 11:44:15," 1,673,869,455 ", 924 
2023-01-16 11:28:59,207," 1,673,868,539 ",25,1.598999977, ,2023-01-16 11:44:23," 1,673,869,463 ", 924 
2023-01-16 11:28:59,702," 1,673,868,539 ",25,1.598999977, ,2023-01-16 11:44:23," 1,673,869,463 ", 924 
2023-01-16 11:29:06,775," 1,673,868,546 ",25,1.603000045, ,2023-01-16 11:44:30," 1,673,869,470 ", 924 
2023-01-16 11:29:07,348," 1,673,868,547 ",25,1.601999998, ,2023-01-16 11:44:31," 1,673,869,471 ", 924 
2023-01-16 11:29:14,516," 1,673,868,554 ",25,1.600749969, ,2023-01-16 11:44:38," 1,673,869,478 ", 924 
2023-01-16 11:29:15,54," 1,673,868,555 ",25,1.600749969, ,2023-01-16 11:44:39," 1,673,869,479 ", 924 
2023-01-16 11:29:15,490," 1,673,868,555 ",25,1.601999998, ,2023-01-16 11:44:39," 1,673,869,479 ", 924 
2023-01-16 11:29:22,919," 1,673,868,562 ",25,1.605749965, ,2023-01-16 11:44:46," 1,673,869,486 ", 924 
2023-01-16 11:29:23,409," 1,673,868,563 ",25,1.60800004, ,2023-01-16 11:44:47," 1,673,869,487 ", 924 
2023-01-16 11:29:30,411," 1,673,868,570 ",25,1.607249975, ,2023-01-16 11:44:54," 1,673,869,494 ", 924 
2023-01-16 11:29:30,881," 1,673,868,570 ",25,1.607249975, ,2023-01-16 11:44:54," 1,673,869,494 ", 924 
2023-01-16 11:29:31,329," 1,673,868,571 ",25,1.610249996, ,2023-01-16 11:44:55," 1,673,869,495 ", 924 
2023-01-16 11:29:38,530," 1,673,868,578 ",25,1.61500001, ,2023-01-16 11:45:02," 1,673,869,502 ", 924 
2023-01-16 11:29:39,24," 1,673,868,579 ",25,1.61500001, ,2023-01-16 11:45:03," 1,673,869,503 ", 924 
2023-01-16 11:29:39,604," 1,673,868,579 ",25,1.612750053, ,2023-01-16 11:45:03," 1,673,869,503 ", 924 
2023-01-16 11:29:54,401," 1,673,868,594 ",25,1.613999963, ,2023-01-16 11:45:18," 1,673,869,518 ", 924 
2023-01-16 11:29:54,932," 1,673,868,594 ",25,1.613999963, ,2023-01-16 11:45:18," 1,673,869,518 ", 924 
2023-01-16 11:29:55,479," 1,673,868,595 ",25,1.614249945, ,2023-01-16 11:45:19," 1,673,869,519 ", 924 
2023-01-16 11:30:02,801," 1,673,868,602 ",25,1.609249949, ,2023-01-16 11:45:26," 1,673,869,526 ", 924 
2023-01-16 11:30:03,323," 1,673,868,603 ",25,1.608500004, ,2023-01-16 11:45:27," 1,673,869,527 ", 924 
2023-01-16 11:30:10,817," 1,673,868,610 ",25,1.609750032, ,2023-01-16 11:45:34," 1,673,869,534 ", 924 
2023-01-16 11:30:11,550," 1,673,868,611 ",25,1.610249996, ,2023-01-16 11:45:35," 1,673,869,535 ", 924 
2023-01-16 11:30:18,589," 1,673,868,618 ",25,1.612750053, ,2023-01-16 11:45:42," 1,673,869,542 ", 924 
2023-01-16 11:30:19,55," 1,673,868,619 ",25,1.612750053, ,2023-01-16 11:45:43," 1,673,869,543 ", 924 
2023-01-16 11:30:26,132," 1,673,868,626 ",25,1.61500001, ,2023-01-16 11:45:50," 1,673,869,550 ", 924 
2023-01-16 11:30:26,610," 1,673,868,626 ",25,1.614500046, ,2023-01-16 11:45:50," 1,673,869,550 ", 924 
2023-01-16 11:30:27,45," 1,673,868,627 ",25,1.614500046, ,2023-01-16 11:45:51," 1,673,869,551 ", 924 
2023-01-16 11:30:34,272," 1,673,868,634 ",25,1.61500001, ,2023-01-16 11:45:58," 1,673,869,558 ", 924 
2023-01-16 11:30:34,824," 1,673,868,634 ",25,1.61500001, ,2023-01-16 11:45:58," 1,673,869,558 ", 924 
2023-01-16 11:30:41,988," 1,673,868,641 ",25,1.61650002, ,2023-01-16 11:46:05," 1,673,869,565 ", 924 
2023-01-16 11:30:49,528," 1,673,868,649 ",25,1.612750053, ,2023-01-16 11:46:13," 1,673,869,573 ", 924 
2023-01-16 11:30:50,23," 1,673,868,650 ",25,1.612750053, ,2023-01-16 11:46:14," 1,673,869,574 ", 924 
2023-01-16 11:30:51,267," 1,673,868,651 ",25,1.612750053, ,2023-01-16 11:46:15," 1,673,869,575 ", 924 
2023-01-16 11:30:58,330," 1,673,868,658 ",25,1.615249991, ,2023-01-16 11:46:22," 1,673,869,582 ", 924 
2023-01-16 11:30:58,825," 1,673,868,658 ",25,1.615249991, ,2023-01-16 11:46:22," 1,673,869,582 ", 924 
2023-01-16 11:31:00,273," 1,673,868,660 ",25,1.614249945, ,2023-01-16 11:46:24," 1,673,869,584 ", 924 
2023-01-16 11:31:07,233," 1,673,868,667 ",25,1.613749981, ,2023-01-16 11:46:31," 1,673,869,591 ", 924 
2023-01-16 11:31:07,744," 1,673,868,667 ",25,1.613749981, ,2023-01-16 11:46:31," 1,673,869,591 ", 924 
2023-01-16 11:31:08,164," 1,673,868,668 ",25,1.613749981, ,2023-01-16 11:46:32," 1,673,869,592 ", 924 
2023-01-16 11:31:15,330," 1,673,868,675 ",25,1.606250048, ,2023-01-16 11:46:39," 1,673,869,599 ", 924 
2023-01-16 11:31:15,828," 1,673,868,675 ",25,1.606250048, ,2023-01-16 11:46:39," 1,673,869,599 ", 924 
2023-01-16 11:31:16,289," 1,673,868,676 ",25,1.60650003, ,2023-01-16 11:46:40," 1,673,869,600 ", 924 
2023-01-16 11:31:23,398," 1,673,868,683 ",25,1.609500051, ,2023-01-16 11:46:47," 1,673,869,607 ", 924 
2023-01-16 11:31:23,907," 1,673,868,683 ",25,1.609500051, ,2023-01-16 11:46:47," 1,673,869,607 ", 924 
2023-01-16 11:31:24,560," 1,673,868,684 ",25,1.608749986, ,2023-01-16 11:46:48," 1,673,869,608 ", 924 
2023-01-16 11:31:25,564," 1,673,868,685 ",25,1.606999993, ,2023-01-16 11:46:49," 1,673,869,609 ", 924 
2023-01-16 11:31:26,48," 1,673,868,686 ",25,1.606999993, ,2023-01-16 11:46:50," 1,673,869,610 ", 924 
2023-01-16 11:31:33,240," 1,673,868,693 ",25,1.610999942, ,2023-01-16 11:46:57," 1,673,869,617 ", 924 
2023-01-16 11:31:33,795," 1,673,868,693 ",25,1.610999942, ,2023-01-16 11:46:57," 1,673,869,617 ", 924 
2023-01-16 11:31:34,273," 1,673,868,694 ",25,1.61224997, ,2023-01-16 11:46:58," 1,673,869,618 ", 924 
2023-01-16 11:31:35,384," 1,673,868,695 ",25,1.61224997, ,2023-01-16 11:46:59," 1,673,869,619 ", 924 
2023-01-16 11:31:42,771," 1,673,868,702 ",25,1.606250048, ,2023-01-16 11:47:06," 1,673,869,626 ", 924 
2023-01-16 11:31:43,268," 1,673,868,703 ",25,1.607750058, ,2023-01-16 11:47:07," 1,673,869,627 ", 924 
2023-01-16 11:31:50,938," 1,673,868,710 ",25,1.610499978, ,2023-01-16 11:47:14," 1,673,869,634 ", 924 
2023-01-16 11:31:51,615," 1,673,868,711 ",25,1.612499952, ,2023-01-16 11:47:15," 1,673,869,635 ", 924 
2023-01-16 11:31:58,872," 1,673,868,718 ",25,1.611999989, ,2023-01-16 11:47:22," 1,673,869,642 ", 924 
2023-01-16 11:31:59,343," 1,673,868,719 ",25,1.613000035, ,2023-01-16 11:47:23," 1,673,869,643 ", 924 
2023-01-16 11:32:06,677," 1,673,868,726 ",25,1.612750053, ,2023-01-16 11:47:30," 1,673,869,650 ", 924 
2023-01-16 11:32:07,236," 1,673,868,727 ",25,1.612750053, ,2023-01-16 11:47:31," 1,673,869,651 ", 924 
2023-01-16 11:32:14,942," 1,673,868,734 ",25,1.607499957, ,2023-01-16 11:47:38," 1,673,869,658 ", 924 
2023-01-16 11:32:15,413," 1,673,868,735 ",25,1.60650003, ,2023-01-16 11:47:39," 1,673,869,659 ", 924 
2023-01-16 11:32:15,964," 1,673,868,735 ",25,1.60650003, ,2023-01-16 11:47:39," 1,673,869,659 ", 924 
2023-01-16 11:32:23,24," 1,673,868,743 ",25,1.61074996, ,2023-01-16 11:47:47," 1,673,869,667 ", 924 
2023-01-16 11:32:23,544," 1,673,868,743 ",25,1.608999968, ,2023-01-16 11:47:47," 1,673,869,667 ", 924 
2023-01-16 11:32:30,643," 1,673,868,750 ",25,1.616000056, ,2023-01-16 11:47:54," 1,673,869,674 ", 924 
2023-01-16 11:32:31,98," 1,673,868,751 ",25,1.616000056, ,2023-01-16 11:47:55," 1,673,869,675 ", 924 
2023-01-16 11:32:31,686," 1,673,868,751 ",25,1.616750002, ,2023-01-16 11:47:55," 1,673,869,675 ", 924 
2023-01-16 11:32:38,828," 1,673,868,758 ",25,1.612499952, ,2023-01-16 11:48:02," 1,673,869,682 ", 924 
2023-01-16 11:32:39,351," 1,673,868,759 ",25,1.613499999, ,2023-01-16 11:48:03," 1,673,869,683 ", 924 
2023-01-16 11:32:46,861," 1,673,868,766 ",25,1.61224997, ,2023-01-16 11:48:10," 1,673,869,690 ", 924 
2023-01-16 11:32:49,116," 1,673,868,769 ",25,1.612499952, ,2023-01-16 11:48:13," 1,673,869,693 ", 924 
2023-01-16 11:32:56,78," 1,673,868,776 ",25,1.61500001, ,2023-01-16 11:48:20," 1,673,869,700 ", 924 
2023-01-16 11:32:56,713," 1,673,868,776 ",25,1.614500046, ,2023-01-16 11:48:20," 1,673,869,700 ", 924 
2023-01-16 11:33:04,104," 1,673,868,784 ",25,1.611500025, ,2023-01-16 11:48:28," 1,673,869,708 ", 924 
2023-01-16 11:33:04,607," 1,673,868,784 ",25,1.611999989, ,2023-01-16 11:48:28," 1,673,869,708 ", 924 
2023-01-16 11:33:11,693," 1,673,868,791 ",25,1.614500046, ,2023-01-16 11:48:35," 1,673,869,715 ", 924 
2023-01-16 11:33:12,244," 1,673,868,792 ",25,1.614500046, ,2023-01-16 11:48:36," 1,673,869,716 ", 924 
2023-01-16 11:33:13,82," 1,673,868,793 ",25,1.614249945, ,2023-01-16 11:48:37," 1,673,869,717 ", 924 
2023-01-16 11:33:19,744," 1,673,868,799 ",25,1.616750002, ,2023-01-16 11:48:43," 1,673,869,723 ", 924 
2023-01-16 11:33:20,191," 1,673,868,800 ",25,1.616750002, ,2023-01-16 11:48:44," 1,673,869,724 ", 924 
2023-01-16 11:33:20,830," 1,673,868,800 ",25,1.61650002, ,2023-01-16 11:48:44," 1,673,869,724 ", 924 
2023-01-16 11:33:28,119," 1,673,868,808 ",25,1.619750023, ,2023-01-16 11:48:52," 1,673,869,732 ", 924 
2023-01-16 11:33:28,599," 1,673,868,808 ",25,1.618250012, ,2023-01-16 11:48:52," 1,673,869,732 ", 924 
2023-01-16 11:33:29,158," 1,673,868,809 ",25,1.618250012, ,2023-01-16 11:48:53," 1,673,869,733 ", 924 
2023-01-16 11:33:36,217," 1,673,868,816 ",25,1.623999953, ,2023-01-16 11:49:00," 1,673,869,740 ", 924 
2023-01-16 11:33:36,708," 1,673,868,816 ",25,1.621500015, ,2023-01-16 11:49:00," 1,673,869,740 ", 924 
2023-01-16 11:33:44,223," 1,673,868,824 ",25,1.618749976, ,2023-01-16 11:49:08," 1,673,869,748 ", 924 
2023-01-16 11:33:44,690," 1,673,868,824 ",25,1.619250059, ,2023-01-16 11:49:08," 1,673,869,748 ", 924 
2023-01-16 11:33:52,328," 1,673,868,832 ",25,1.618250012, ,2023-01-16 11:49:16," 1,673,869,756 ", 924 
2023-01-16 11:33:52,902," 1,673,868,832 ",25,1.618250012, ,2023-01-16 11:49:16," 1,673,869,756 ", 924 
2023-01-16 11:34:00,152," 1,673,868,840 ",25,1.614750028, ,2023-01-16 11:49:24," 1,673,869,764 ", 924 
2023-01-16 11:34:00,651," 1,673,868,840 ",25,1.615499973, ,2023-01-16 11:49:24," 1,673,869,764 ", 924 
2023-01-16 11:34:08,70," 1,673,868,848 ",25,1.614500046, ,2023-01-16 11:49:32," 1,673,869,772 ", 924 
2023-01-16 11:34:08,630," 1,673,868,848 ",25,1.614750028, ,2023-01-16 11:49:32," 1,673,869,772 ", 924 
2023-01-16 11:34:16,115," 1,673,868,856 ",25,1.617499948, ,2023-01-16 11:49:40," 1,673,869,780 ", 924 
2023-01-16 11:34:16,625," 1,673,868,856 ",25,1.617499948, ,2023-01-16 11:49:40," 1,673,869,780 ", 924 
2023-01-16 11:34:23,997," 1,673,868,863 ",25,1.614750028, ,2023-01-16 11:49:47," 1,673,869,787 ", 924 
2023-01-16 11:34:24,473," 1,673,868,864 ",25,1.61500001, ,2023-01-16 11:49:48," 1,673,869,788 ", 924 
2023-01-16 11:34:31,745," 1,673,868,871 ",25,1.617249966, ,2023-01-16 11:49:55," 1,673,869,795 ", 924 
2023-01-16 11:34:32,255," 1,673,868,872 ",25,1.617249966, ,2023-01-16 11:49:56," 1,673,869,796 ", 924 
2023-01-16 11:34:32,931," 1,673,868,872 ",25,1.616750002, ,2023-01-16 11:49:56," 1,673,869,796 ", 924 
2023-01-16 11:34:40,210," 1,673,868,880 ",25,1.613749981, ,2023-01-16 11:50:04," 1,673,869,804 ", 924 
